userid,type,powerusage
1373,1,292.0320199
1374,1,327.964945
1375,1,342.7010162
1376,1,279.2254673
1377,1,407.2419117
1378,1,337.3302615
1379,1,247.1391388
1380,4,506.8086888
1381,1,249.3074021
1382,1,338.0829117
1383,1,420.5887962
1384,4,536.5956691
1385,1,440.8684213
1386,1,293.5153399
1387,1,303.2345119
1388,3,13235.18439
1389,1,278.7036976
1390,1,291.0585225
1391,1,306.3495252
1392,1,311.139415
1393,1,298.712214
1394,4,460.4809887
1395,1,263.4601961
1396,1,343.5978602
1397,1,366.3209888
1398,1,392.1878006
1399,1,338.6017645
1400,4,514.5066889
1401,1,370.3801397
1402,1,247.8648689
1403,4,415.2091047
1404,1,279.5972426
1405,1,299.8615845
1406,1,315.3283064
1407,1,262.4082993
1408,1,200.0271632
1409,4,547.9509875
1410,1,305.9499882
1411,1,298.7365049
1412,4,551.197921
1413,3,13679.73339
1414,4,450.064572
1415,1,343.1688908
1416,1,310.854246
1417,4,537.9042058
1418,1,301.011145
1419,1,136.0113347
1420,1,219.1108929
1421,4,460.547447
1422,1,363.7328893
1423,1,376.8176846
1424,1,314.3697736
1425,1,345.2394507
1426,4,561.9835997
1427,1,282.5987384
1428,1,365.7609538
1429,1,455.9971331
1430,1,301.1081259
1431,1,262.8350836
1432,1,292.4270295
1433,1,282.2808226
1434,1,340.5763583
1435,1,197.6928932
1436,4,391.8886866
1437,1,247.2379851
1438,1,425.579088
1439,2,21247.4137
1440,1,315.7931797
1441,3,13682.92595
1442,2,28527.26556
1443,1,276.3362212
1444,1,383.3824219
1445,1,379.5765102
1446,4,550.6572854
1447,1,336.4312249
1448,1,283.8447517
1449,1,316.5403453
1450,1,298.7340407
1451,1,293.5733569
1452,1,209.1209268
1453,1,317.8747485
1454,1,293.2328401
1455,1,304.1636126
1456,1,231.5773178
1457,1,251.2432794
1458,4,561.5307113
1459,1,380.4517139
1460,1,217.4599231
1461,1,304.9857743
1462,1,333.9530909
1463,1,316.2810225
1464,1,266.4383619
1465,1,367.4047564
1466,1,359.7217988
1467,4,526.486938
1468,1,309.283394
1469,1,367.7741579
1470,1,372.3252159
1471,1,325.1336464
1472,1,281.6274098
1473,1,323.6706682
1474,1,222.5921439
1475,1,336.7770207
1476,1,339.4246174
1477,1,241.2467838
1478,1,337.5318854
1479,1,264.4976817
1480,1,340.5328757
1481,4,516.3880029
1482,4,468.989231
1483,1,406.5409174
1484,1,298.8317281
1485,1,265.9924601
1486,1,204.6746472
1487,1,277.8648149
1488,1,317.7830847
1489,1,227.3466223
1490,1,251.4145039
1491,1,367.0166343
1492,1,422.709329
1493,1,326.6917995
1494,4,520.064359
1495,1,224.264921
1496,1,297.5277981
1497,1,226.656389
1498,4,487.740841
1499,4,508.8780981
1500,1,272.3817209
1501,1,307.2663686
1502,1,209.9487655
1503,1,277.8343984
1504,1,367.3177025
1505,1,303.6655868
1506,4,476.5354112
1507,1,325.5585765
1508,1,253.453336
1509,4,547.1496634
1510,1,276.960729
1511,1,233.0085432
1512,1,358.2731133
1513,4,462.764227
1514,1,307.7784962
1515,1,318.3421824
1516,1,380.7303533
1517,1,295.0337788
1518,1,288.2755628
1519,1,270.4963564
1520,1,246.7122684
1521,1,232.7558853
1522,3,14347.46723
1523,1,295.2426109
1524,1,371.3299811
1525,1,337.3754063
1526,1,302.3376882
1527,1,263.7629671
1528,1,269.6855184
1529,1,253.5715966
1530,1,293.4729098
1531,1,407.2255497
1532,1,224.0544682
1533,1,341.2026625
1534,1,237.1151445
1535,1,225.1244198
1536,1,183.7135182
1537,1,218.282559
1538,1,189.7495158
1539,4,498.527457
1540,1,361.382144
1541,1,318.7201047
1542,4,501.9215069
1543,1,336.3770577
1544,1,248.6878895
1545,1,312.4801959
1546,4,501.2908955
1547,1,246.9498255
1548,1,272.0100711
1549,1,286.9172582
1550,1,370.4218566
1551,1,343.3675685
1552,1,305.7808379
1553,1,260.8337681
1554,1,270.9453746
1555,1,237.0476121
1556,1,285.0516845
1557,4,529.0936399
1558,4,492.6107727
1559,1,220.3937224
1560,1,316.2215658
1561,4,509.9026936
1562,1,291.4500237
1563,1,418.8215305
1564,1,250.678021
1565,1,250.9743017
1566,1,357.6636707
1567,1,315.1070419
1568,1,233.4315858
1569,1,394.1499016
1570,1,360.73662
1571,1,349.5246944
1572,1,351.8495714
1573,1,367.3552268
1574,1,417.1793302
1575,1,300.2445695
1576,1,289.1508636
1577,1,284.6037904
1578,1,375.8271852
1579,1,368.4601439
1580,1,238.982108
1581,1,244.4762989
1582,4,425.7114249
1583,1,367.4437349
1584,1,347.8374041
1585,1,409.4864148
1586,1,308.6854414
1587,1,324.575089
1588,1,315.9390848
1589,4,517.4077166
1590,1,274.1798174
1591,1,311.991584
1592,1,354.565105
1593,1,308.7996572
1594,1,208.9604945
1595,1,271.3995202
1596,1,258.1927847
1597,2,28942.83245
1598,1,387.3006355
1599,1,364.5326354
1600,1,219.5940631
1601,1,291.3081292
1602,1,390.2588361
1603,4,498.4135922
1604,1,383.3225251
1605,4,536.8960953
1606,4,491.4962341
1607,4,506.4900326
1608,1,177.2532562
1609,1,309.233952
1610,1,358.9464266
1611,1,284.4299742
1612,1,205.2060385
1613,1,268.7580791
1614,1,264.7663409
1615,1,322.0779033
1616,1,334.7859669
1617,1,378.761937
1618,1,314.8375203
1619,3,14147.32893
1620,1,355.1775937
1621,1,273.5719543
1622,1,343.8679811
1623,1,326.7458992
1624,1,320.6784586
1625,4,554.9236571
1626,4,575.8325306
1627,4,507.0195905
1628,1,254.0696696
1629,1,293.762465
1630,1,360.2451914
1631,1,258.8679473
1632,1,261.7884474
1633,1,404.2106711
1634,1,226.3776661
1635,4,400.0585492
1636,1,267.25568
1637,1,268.5071871
1638,1,332.9150908
1639,4,460.2589866
1640,1,304.1012308
1641,4,522.4335709
1642,1,264.6782
1643,1,388.6062696
1644,1,372.4648994
1645,1,363.7022878
1646,1,356.1818891
1647,1,282.7061426
1648,1,308.6558419
1649,4,515.0290679
1650,1,175.7712015
1651,1,331.6606647
1652,1,256.9811144
1653,1,358.7341634
1654,4,472.9789228
1655,1,356.9541883
1656,1,271.2828133
1657,1,318.0198251
1658,4,565.4014141
1659,1,183.1038888
1660,1,260.8533685
1661,1,285.0481481
1662,1,261.4286922
1663,1,256.1042797
1664,1,331.4502507
1665,3,11014.57601
1666,1,218.7817993
1667,1,287.9371035
1668,1,302.3698785
1669,3,10096.25568
1670,1,266.8326963
1671,1,226.8813511
1672,1,237.8185463
1673,1,289.9759259
1674,1,311.7052161
1675,1,222.4224912
1676,1,393.7178075
1677,1,255.0401692
1678,1,281.2238932
1679,1,241.6624299
1680,1,332.1489953
1681,1,277.0421834
1682,4,426.6093872
1683,3,10679.84458
1684,1,216.450877
1685,1,168.0197712
1686,4,470.6679469
1687,1,256.3705851
1688,1,358.9058908
1689,1,159.0600835
1690,1,276.103214
1691,4,495.6184766
1692,1,281.3560388
1693,4,438.3271547
1694,4,479.9808675
1695,1,199.2029837
1696,1,367.0273058
1697,1,348.4177465
1698,1,261.6544137
1699,1,185.9711612
1700,1,285.4463568
1701,4,497.8602108
1702,4,424.4725079
1703,1,422.84753
1704,1,246.597643
1705,1,273.2911684
1706,1,268.2699461
1707,1,395.0008658
1708,1,334.3402906
1709,1,338.0714551
1710,1,264.9553923
1711,1,371.2532874
1712,1,288.2775145
1713,4,539.4186374
1714,1,251.0958063
1715,1,380.0001519
1716,1,381.990186
1717,1,284.4535112
1718,1,370.4155714
1719,1,323.0616
1720,1,405.0102942
1721,1,304.7009811
1722,1,254.3360633
1723,1,241.341397
1724,4,409.4724197
1725,1,280.5954093
1726,1,275.3650937
1727,4,505.8442807
1728,1,243.5303022
1729,1,387.3261097
1730,1,217.3501931
1731,1,391.7953388
1732,1,342.6081246
1733,1,352.478084
1734,1,293.7262926
1735,4,518.6781184
1736,1,202.9585663
1737,3,13807.28091
1738,1,302.8148652
1739,1,235.2131502
1740,1,336.0427235
1741,4,524.1260561
1742,1,300.6804982
1743,1,229.151591
1744,1,337.1646222
1745,1,366.0476231
1746,1,404.3230392
1747,1,274.8738615
1748,1,358.4672523
1749,1,286.1348258
1750,1,254.1085947
1751,1,279.6494125
1752,1,326.5466643
1753,1,449.4777711
1754,1,306.8417161
1755,4,491.1654449
1756,4,536.4556847
1757,1,211.4073834
1758,1,346.9608207
1759,1,213.9621369
1760,4,482.4309339
1761,1,314.9654439
1762,1,271.711083
1763,1,251.5870145
1764,4,483.7165218
1765,1,254.0548238
1766,1,328.5189689
1767,1,250.2438089
1768,1,357.2045572
1769,1,263.9192145
1770,1,348.7685641
1771,1,336.8214401
1772,4,523.9078162
1773,4,483.4732421
1774,1,273.7884986
1775,1,337.3162203
1776,1,315.2209767
1777,1,271.3832123
1778,1,333.0741235
1779,1,318.0194421
1780,1,197.1069369
1781,1,237.7952631
1782,1,325.9578807
1783,1,402.6428129
1784,1,285.4869077
1785,1,306.1777896
1786,1,342.4636335
1787,1,215.0710866
1788,1,373.4682688
1789,1,265.7177486
1790,1,244.7340978
1791,1,320.4686354
1792,1,206.8386124
1793,4,510.5072568
1794,1,272.9418311
1795,1,209.5847742
1796,1,371.0292157
1797,2,25163.55532
1798,1,356.3909276
1799,1,353.2480746
1800,1,366.7632816
1801,4,430.097376
1802,1,254.5226397
1803,1,185.1475569
1804,1,238.5671536
1805,1,292.1642514
1806,1,330.8540595
1807,1,335.2664888
1808,1,291.6373435
1809,1,310.4697148
1810,1,275.1648912
1811,1,263.0080949
1812,1,222.7755674
1813,1,252.7375376
1814,4,507.6467899
1815,1,437.2967515
1816,4,526.9465454
1817,3,12840.96648
1818,1,350.3179269
1819,1,140.253157
1820,4,564.8366788
1821,1,350.6233822
1822,2,16390.80407
1823,1,336.7738423
1824,1,295.7570883
1825,1,289.2787659
1826,1,423.3035062
1827,4,473.0990503
1828,1,327.689334
1829,4,484.5890294
1830,4,608.1149065
1831,4,483.8652159
1832,1,285.9545172
1833,1,267.1651916
1834,1,344.7778319
1835,2,15880.42601
1836,1,336.5193943
1837,4,475.6909095
1838,1,285.5868962
1839,1,431.5712888
1840,1,377.9195098
1841,1,254.1893289
1842,1,356.4082704
1843,4,452.7607296
1844,1,235.2982714
1845,4,531.2643056
1846,1,245.4870441
1847,1,329.4702805
1848,1,297.5783796
1849,4,461.9837685
1850,1,244.0278317
1851,1,261.1721638
1852,1,280.247659
1853,4,529.43765
1854,1,405.8735953
1855,1,405.7831042
1856,4,437.1719558
1857,1,343.6421845
1858,1,365.6194938
1859,1,276.5936954
1860,1,339.0587848
1861,1,339.2176814
1862,1,276.5313698
1863,1,316.4493485
1864,1,331.3354887
1865,1,231.0037962
1866,1,187.2598311
1867,1,278.578494
1868,1,372.6192931
1869,1,256.7664602
1870,4,489.3910474
1871,4,483.3036704
1872,1,318.2317785
1873,4,535.3324629
1874,1,291.5896687
1875,1,154.5901284
1876,1,248.1167468
1877,1,230.6648309
1878,1,347.8332536
1879,1,382.2258896
1880,1,281.3591273
1881,1,336.7163025
1882,4,578.0307547
1883,1,207.2798858
1884,1,279.0680002
1885,4,410.7342826
1886,1,329.6435216
1887,1,276.0270621
1888,1,264.4475737
1889,4,568.0415468
1890,4,507.3770949
1891,1,291.003177
1892,1,242.9550042
1893,1,309.920696
1894,1,301.0901226
1895,1,299.5485561
1896,1,231.2475004
1897,1,366.3683191
1898,1,270.0274783
1899,1,102.864902
1900,1,431.6448521
1901,1,249.5927802
1902,1,367.1129702
1903,1,378.8542089
1904,3,13187.53799
1905,1,193.5654546
1906,1,336.1855036
1907,1,309.5750264
1908,1,317.0131392
1909,1,281.6850239
1910,1,285.2251773
1911,1,214.8431876
1912,1,298.7767304
1913,1,330.0811743
1914,1,256.8902231
1915,1,347.7912304
1916,1,412.924916
1917,1,381.2641973
1918,1,287.8178841
1919,1,372.3841784
1920,1,308.3972994
1921,1,198.3394871
1922,1,387.0399776
1923,1,365.9621459
1924,1,268.7048622
1925,1,323.3384799
1926,1,298.4443718
1927,3,13658.71424
1928,1,329.1827226
1929,1,201.7124396
1930,3,11619.47044
1931,1,287.8096184
1932,3,9287.68863
1933,1,237.6950156
1934,3,14098.42563
1935,1,300.4387461
1936,1,285.650289
1937,1,317.3039723
1938,1,230.8964964
1939,3,12460.02323
1940,1,265.9690787
1941,1,254.2390642
1942,1,349.194592
1943,1,260.4425509
1944,1,330.1191111
1945,1,242.4472124
1946,1,297.9246852
1947,4,470.3235181
1948,4,524.6466407
1949,1,312.9718372
1950,1,259.2060661
1951,4,500.5886342
1952,1,264.3068417
1953,1,284.1433447
1954,4,504.1165913
1955,1,271.3165821
1956,1,323.7591439
1957,3,11024.36401
1958,1,260.2330072
1959,1,328.3653852
1960,2,20134.07882
1961,1,270.5699986
1962,1,281.547916
1963,1,272.6188124
1964,4,520.4648054
1965,1,145.3928494
1966,1,286.7958356
1967,1,262.7744205
1968,1,277.5366097
1969,1,258.573557
1970,4,475.8044186
1971,1,364.96297
1972,1,267.5397935
1973,1,262.4355148
1974,1,241.7993563
1975,1,298.3553568
1976,1,244.0040137
1977,1,276.2649624
1978,1,397.9975432
1979,1,316.0365322
1980,1,328.2663154
1981,1,283.1085267
1982,1,326.6862416
1983,1,361.420566
1984,4,540.106666
1985,1,380.4399187
1986,1,348.2877041
1987,4,552.7626458
1988,1,393.3447792
1989,4,457.768614
1990,1,164.7981758
1991,1,462.4816768
1992,1,349.680265
1993,1,451.9592428
1994,3,14129.2219
1995,1,349.302143
1996,1,345.6758343
1997,1,357.669579
1998,1,293.1585028
1999,1,333.1720573
2000,1,287.9587744
2001,3,9514.46496
2002,1,393.3891763
2003,1,345.0316679
2004,1,230.105327
2005,1,260.9348578
2006,4,515.2831524
2007,1,290.6922971
2008,1,255.2401662
2009,4,470.1279568
2010,1,245.975916
2011,1,395.2227087
2012,1,321.7854499
2013,1,320.5890643
2014,1,320.3094663
2015,1,247.4935721
2016,4,472.51758
2017,4,520.6742941
2018,1,264.280479
2019,4,481.7922648
2020,4,439.1956182
2021,4,493.0977446
2022,1,336.3023384
2023,1,222.1188058
2024,4,504.5985941
2025,1,249.2847711
2026,3,12274.52476
2027,1,230.4641523
2028,4,495.2918688
2029,4,494.5209079
2030,1,336.8793567
2031,1,378.9989383
2032,1,416.3856596
2033,1,326.0277933
2034,1,289.0112182
2035,1,321.530788
2036,4,566.9732956
2037,1,340.1343362
2038,1,332.3139
2039,1,311.0022107
2040,1,344.8906958
2041,1,302.4617191
2042,4,645.6824237
2043,4,458.2414092
2044,1,300.4554773
2045,1,240.4035637
2046,4,459.686855
2047,1,126.2213829
2048,4,506.2185729
2049,4,603.189662
2050,1,307.9267522
2051,1,399.7974958
2052,1,415.8574572
2053,1,350.1811727
2054,1,378.7623707
2055,1,360.8952315
2056,1,327.1932428
2057,1,303.4376971
2058,1,347.4200406
2059,1,401.1438675
2060,1,313.8710415
2061,1,367.4770925
2062,1,264.810748
2063,4,506.4708775
2064,1,189.1058635
2065,1,353.7295953
2066,1,290.0902193
2067,1,271.1166662
2068,1,213.6770211
2069,1,257.9670996
2070,1,280.4952244
2071,1,279.9052352
2072,1,386.2721805
2073,1,237.5289812
2074,1,333.5941777
2075,1,247.7921067
2076,1,153.0391846
2077,1,290.4404342
2078,1,301.4809938
2079,1,258.2848476
2080,1,348.8994527
2081,1,233.1370845
2082,1,256.0722794
2083,1,259.1726094
2084,4,560.5761562
2085,4,559.3902989
2086,1,362.981044
2087,1,355.6248209
2088,4,432.1571269
2089,1,267.8656738
2090,1,260.7319357
2091,1,319.6417614
2092,1,270.8176513
2093,1,217.8234415
2094,1,361.7742746
2095,1,247.6134025
2096,1,249.0039774
2097,4,657.2633914
2098,1,314.4386355
2099,1,214.5233444
2100,1,254.2830098
2101,1,270.791125
2102,1,309.359538
2103,1,248.8596411
2104,2,31794.94104
2105,3,8840.011045
2106,4,537.347793
2107,1,305.8800404
2108,1,350.7440208
2109,1,315.9050673
2110,4,494.7135908
2111,1,213.2301686
2112,1,284.7615337
2113,1,196.3104443
2114,1,174.0351669
2115,4,510.1427415
2116,1,219.847908
2117,1,202.2864004
2118,1,318.1282829
2119,4,562.2971029
2120,1,381.7444178
2121,4,436.7801658
2122,1,373.85767
2123,1,281.6057834
2124,4,446.2831521
2125,1,278.6639243
2126,1,287.504838
2127,4,477.9680046
2128,1,276.8135894
2129,1,240.5291701
2130,4,464.2813312
2131,1,231.0296896
2132,1,203.979549
2133,1,354.8884275
2134,1,242.6655074
2135,1,317.880135
2136,4,455.6290841
2137,1,324.6440846
2138,1,421.360632
2139,1,371.2785819
2140,4,521.5890935
2141,1,290.0453376
2142,4,536.2950042
2143,4,463.4032688
2144,4,475.7791891
2145,1,333.193468
2146,1,365.6238549
2147,1,280.354932
2148,4,509.5677316
2149,4,466.8574309
2150,1,333.9856876
2151,1,341.8144485
2152,1,323.082735
2153,2,21727.3388
2154,4,535.8012775
2155,4,534.8170033
2156,1,403.1975561
2157,1,311.828804
2158,1,281.8629696
2159,1,336.1670808
2160,1,320.3624428
2161,1,288.4133697
2162,1,151.5475546
2163,4,503.3011537
2164,1,217.5352461
2165,4,541.1128119
2166,1,223.9938131
2167,4,496.7849429
2168,4,506.482594
2169,1,310.8897556
2170,4,541.8998132
2171,1,352.2732556
2172,1,376.5957504
2173,1,261.1397631
2174,4,597.8490974
2175,1,420.486295
2176,1,298.7770649
2177,4,419.3536556
2178,1,198.8165822
2179,1,220.7762232
2180,1,288.9954781
2181,1,366.5031716
2182,1,245.9911154
2183,4,541.1104359
2184,1,273.9350964
2185,4,520.9965164
2186,1,239.143887
2187,1,292.4029659
2188,3,7240.482197
2189,1,213.9920278
2190,4,465.1518163
2191,1,283.5976757
2192,1,274.0731703
2193,1,264.1657522
2194,1,305.079429
2195,1,145.3400987
2196,1,340.9908952
2197,1,332.9474342
2198,1,349.8696918
2199,1,241.0595609
2200,1,272.5622523
2201,2,21009.47612
2202,1,197.0376702
2203,1,344.1782521
2204,1,252.1197071
2205,3,12864.93599
2206,4,536.5681266
2207,1,306.0062297
2208,1,406.3826177
2209,4,497.8455443
2210,1,231.4409052
2211,1,188.2225362
2212,1,245.2093793
2213,1,326.1727525
2214,1,312.9567325
2215,4,511.3584531
2216,1,333.1102896
2217,1,316.3555385
2218,1,288.0814834
2219,1,225.8992706
2220,4,540.8550771
2221,4,486.8741812
2222,4,490.858283
2223,1,354.0642261
2224,1,239.1518155
2225,1,85.16619228
2226,1,283.7017503
2227,1,411.1625491
2228,1,268.1102047
2229,1,283.4804432
2230,1,261.4382199
2231,1,203.0967471
2232,4,540.7598921
2233,1,246.1366356
2234,1,386.1491696
2235,1,387.165337
2236,1,340.9140306
2237,1,370.9790644
2238,1,235.0587797
2239,1,393.2513763
2240,4,462.1799913
2241,1,374.4404957
2242,1,225.4896837
2243,1,286.9960995
2244,1,224.5604696
2245,1,258.4693963
2246,1,343.1792113
2247,4,493.4025134
2248,1,371.6665489
2249,4,422.8215387
2250,1,302.4704148
2251,1,379.8492434
2252,1,316.1812138
2253,1,175.8491179
2254,1,266.0414331
2255,4,522.2769385
2256,1,135.0159546
2257,1,341.7519861
2258,1,335.6073557
2259,1,388.0675588
2260,1,188.4225811
2261,1,188.4623824
2262,1,281.5305169
2263,4,495.1487521
2264,1,378.845326
2265,4,527.5060877
2266,1,324.5522459
2267,1,313.1824787
2268,4,402.8446164
2269,1,260.0134097
2270,1,371.1089446
2271,1,279.4880473
2272,1,247.0362675
2273,1,295.7403059
2274,1,263.859832
2275,1,309.048818
2276,1,351.7113585
2277,1,378.2678279
2278,1,259.7694348
2279,1,269.8935857
2280,1,287.3650274
2281,1,312.5143887
2282,1,349.1005849
2283,1,242.5545533
2284,1,262.0327989
2285,1,310.116309
2286,1,217.8591018
2287,1,288.2389423
2288,4,534.8488351
2289,1,279.5923554
2290,1,323.8840905
2291,1,232.2464079
2292,1,268.0918638
2293,1,345.2335691
2294,1,228.4790987
2295,1,160.4624249
2296,1,271.9736002
2297,1,195.1669778
2298,1,356.4015763
2299,1,304.2235377
2300,1,253.2225492
2301,4,433.6089986
2302,1,242.7082019
2303,1,232.5869575
2304,1,362.7245893
2305,1,272.9937875
2306,1,343.44632
2307,1,300.5013566
2308,1,236.2984586
2309,1,228.5149364
2310,1,285.9994061
2311,1,434.0814813
2312,1,357.9773812
2313,1,407.4146594
2314,4,500.4580598
2315,3,10088.2494
2316,1,354.331165
2317,1,277.8480824
